# This file contains the data of final feasible population (if found)
# of objectives = 1, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 606, constr_violation, rank, crowding_distance
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
-4.360000e+02	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.000000e+00	1	0.000000e+00
